Dataset,Topology,Alpha,Agents,Accuracy,Precision,Recall,F1,Energy,PacketLossSimulated,PacketLossScenario,SourceFile,Approach
ton,Ring,0.5,10,1,1,1,1,0.9,0.3,0.3,marl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_exploits_loss30.csv,MARL
ton,Ring,0.5,10,1,1,1,1,0.9,0.5,0.5,marl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_exploits_loss50.csv,MARL
ton,Ring,0.5,10,1,1,1,1,0.9,0,0,marl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_fuzzers_loss0.csv,MARL
ton,Ring,0.5,9,1,1,1,1,0.8999999999999999,0.1,0.1,marl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_fuzzers_loss10.csv,MARL
ton,Ring,0.5,11,0.973374686866277,0.998819362455726,0.43141254462009176,0.6025641025641025,0.9,0.3,0.3,marl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_fuzzers_loss30.csv,MARL
ton,Ring,0.5,10,1,1,1,1,0.9,0.5,0.5,marl_xgb_Ring_topology_ton_detection_metrics_0.5_normal_fuzzers_loss50.csv,MARL
ton,Ring,1,10,1,1,1,1,0.9,0,0,marl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_dos_reconnaissance_loss0.csv,MARL
ton,Ring,1,10,1,1,1,1,0.9,0.1,0.1,marl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_dos_reconnaissance_loss10.csv,MARL
ton,Ring,1,10,1,1,1,1,0.9,0.3,0.3,marl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_dos_reconnaissance_loss30.csv,MARL
ton,Ring,1,10,1,1,1,1,0.9,0.5,0.5,marl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_dos_reconnaissance_loss50.csv,MARL
ton,Ring,1,11,1,1,1,1,0.9,0,0,marl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_exploits_loss0.csv,MARL
ton,Ring,1,10,0.9869259215078134,0.7870784234051199,0.9877613462519124,0.8760741745816373,0.9,0.1,0.1,marl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_exploits_loss10.csv,MARL
ton,Ring,1,11,1,1,1,1,0.9,0.3,0.3,marl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_exploits_loss30.csv,MARL
ton,Ring,1,11,1,1,1,1,0.9,0.5,0.5,marl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_exploits_loss50.csv,MARL
ton,Ring,1,11,1,1,1,1,0.9,0,0,marl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_fuzzers_loss0.csv,MARL
ton,Ring,1,10,0.5784802576643207,0.09945427653389095,0.9943906170321264,0.1808234421364985,0.9,0.1,0.1,marl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_fuzzers_loss10.csv,MARL
ton,Ring,1,10,0.4583084814505547,0.07861379702608272,0.9867414584395716,0.14562558795860772,0.9,0.3,0.3,marl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_fuzzers_loss30.csv,MARL
ton,Ring,1,11,0.24711916974830017,0.05494736842105263,0.9316675165731768,0.10377438868535402,0.9,0.5,0.5,marl_xgb_Ring_topology_ton_detection_metrics_1.0_normal_fuzzers_loss50.csv,MARL
ton,Ring,2,10,1,1,1,1,0.9,0,0,marl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_dos_reconnaissance_loss0.csv,MARL
ton,Ring,2,10,1,1,1,1,0.9,0.1,0.1,marl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_dos_reconnaissance_loss10.csv,MARL
ton,Ring,2,11,1,1,1,1,0.9,0.3,0.3,marl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_dos_reconnaissance_loss30.csv,MARL
ton,Ring,2,10,0.22831921746391504,0.05672268907563025,0.9913309535951046,0.1073054949907543,0.9,0.5,0.5,marl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_dos_reconnaissance_loss50.csv,MARL
ton,Ring,2,10,1,1,1,1,0.9,0,0,marl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_exploits_loss0.csv,MARL
ton,Ring,2,9,1,1,1,1,0.8999999999999999,0.1,0.1,marl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_exploits_loss10.csv,MARL
ton,Ring,2,10,1,1,1,1,0.9,0.3,0.3,marl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_exploits_loss30.csv,MARL
ton,Ring,2,11,1,1,1,1,0.9,0.5,0.5,marl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_exploits_loss50.csv,MARL
ton,Ring,2,9,1,1,1,1,0.8999999999999999,0,0,marl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_fuzzers_loss0.csv,MARL
ton,Ring,2,11,1,1,1,1,0.9,0.1,0.1,marl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_fuzzers_loss10.csv,MARL
ton,Ring,2,10,1,1,1,1,0.9,0.3,0.3,marl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_fuzzers_loss30.csv,MARL
ton,Ring,2,10,1,1,1,1,0.9,0.5,0.5,marl_xgb_Ring_topology_ton_detection_metrics_2.0_normal_fuzzers_loss50.csv,MARL
unsw,Ring,0.1,4,0.17344398340248962,0.17067626870710026,0.9998681608437706,0.29158016147635524,0.9,0,0,marl_xgb_Ring_topology_unsw_detection_metrics_0.1_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Ring,0.1,4,0.506986654704497,0.11226028873087696,0.2747528015820699,0.15939424069754102,0.9,0.1,0.1,marl_xgb_Ring_topology_unsw_detection_metrics_0.1_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Ring,0.1,4,0.506986654704497,0.11226028873087696,0.2747528015820699,0.15939424069754102,0.9,0.3,0.3,marl_xgb_Ring_topology_unsw_detection_metrics_0.1_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Ring,0.1,5,0.17344398340248962,0.17067626870710026,0.9998681608437706,0.29158016147635524,0.9,0.5,0.5,marl_xgb_Ring_topology_unsw_detection_metrics_0.1_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Ring,0.1,3,1,1,1,1,0.9,0,0,marl_xgb_Ring_topology_unsw_detection_metrics_0.1_normal_exploits_loss0.csv,MARL
unsw,Ring,0.1,3,0.1174270755422588,0.12827870796376228,0.48589651455264105,0.20297196892941577,0.9,0.1,0.1,marl_xgb_Ring_topology_unsw_detection_metrics_0.1_normal_exploits_loss10.csv,MARL
unsw,Ring,0.1,3,1,1,1,1,0.9,0.3,0.3,marl_xgb_Ring_topology_unsw_detection_metrics_0.1_normal_exploits_loss30.csv,MARL
unsw,Ring,0.1,3,1,1,1,1,0.9,0.5,0.5,marl_xgb_Ring_topology_unsw_detection_metrics_0.1_normal_exploits_loss50.csv,MARL
unsw,Ring,0.3,9,0.2741056409106202,0.09552414220887336,0.3857613711272248,0.15312957923382878,0.8999999999999999,0,0,marl_xgb_Ring_topology_unsw_detection_metrics_0.3_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Ring,0.3,9,0.2741056409106202,0.09552414220887336,0.3857613711272248,0.15312957923382878,0.8999999999999999,0.1,0.1,marl_xgb_Ring_topology_unsw_detection_metrics_0.3_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Ring,0.3,9,0.5716047998205674,0.2842097372662194,0.9997363216875412,0.4425961594583552,0.8999999999999999,0.3,0.3,marl_xgb_Ring_topology_unsw_detection_metrics_0.3_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Ring,0.3,9,0.2741056409106202,0.09552414220887336,0.3857613711272248,0.15312957923382878,0.8999999999999999,0.5,0.5,marl_xgb_Ring_topology_unsw_detection_metrics_0.3_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Ring,0.3,8,0.7404013961605584,0.453261093203484,0.5936938555515631,0.5140590362851476,0.9,0,0,marl_xgb_Ring_topology_unsw_detection_metrics_0.3_normal_exploits_loss0.csv,MARL
unsw,Ring,0.3,7,1,1,1,1,0.9000000000000001,0.1,0.1,marl_xgb_Ring_topology_unsw_detection_metrics_0.3_normal_exploits_loss10.csv,MARL
unsw,Ring,0.3,8,0.7672442449929361,0.44677661169415295,0.0267696730147323,0.0505127553182473,0.9,0.3,0.3,marl_xgb_Ring_topology_unsw_detection_metrics_0.3_normal_exploits_loss30.csv,MARL
unsw,Ring,0.3,7,0.7902434970497798,0.5364275668073136,0.6852317642831477,0.6017671189649731,0.9000000000000001,0.5,0.5,marl_xgb_Ring_topology_unsw_detection_metrics_0.3_normal_exploits_loss50.csv,MARL
unsw,Ring,0.5,8,0.450510261298643,0.11809067919075145,0.34475939353988133,0.17592249991590703,0.9,0,0,marl_xgb_Ring_topology_unsw_detection_metrics_0.5_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Ring,0.5,9,0.4116631153975552,0.11847274513013586,0.38167435728411336,0.1808188376378002,0.8999999999999999,0.1,0.1,marl_xgb_Ring_topology_unsw_detection_metrics_0.5_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Ring,0.5,8,0.7851295278681171,0.4405436013590034,0.9744232036914964,0.6067646334455299,0.9,0.3,0.3,marl_xgb_Ring_topology_unsw_detection_metrics_0.5_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Ring,0.5,8,0.5561511719188068,0.1503953248539017,0.34607778510217535,0.2096729102599944,0.9,0.5,0.5,marl_xgb_Ring_topology_unsw_detection_metrics_0.5_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Ring,0.5,8,1,1,1,1,0.9,0,0,marl_xgb_Ring_topology_unsw_detection_metrics_0.5_normal_exploits_loss0.csv,MARL
unsw,Ring,0.5,8,1,1,1,1,0.9,0.1,0.1,marl_xgb_Ring_topology_unsw_detection_metrics_0.5_normal_exploits_loss10.csv,MARL
unsw,Ring,0.5,9,0.49975068561456,0.2276131964315772,0.48589651455264105,0.3100068775790922,0.8999999999999999,0.3,0.3,marl_xgb_Ring_topology_unsw_detection_metrics_0.5_normal_exploits_loss30.csv,MARL
unsw,Ring,0.5,7,1,1,1,1,0.9000000000000001,0.5,0.5,marl_xgb_Ring_topology_unsw_detection_metrics_0.5_normal_exploits_loss50.csv,MARL
unsw,Ring,1,5,0.5029494224514971,0.10356832027850305,0.2510217534607779,0.14663637413839578,0.9,0,0,marl_xgb_Ring_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Ring,1,6,0.3079062464954581,0.06160048225453998,0.2155570204350692,0.09581856008439066,0.9,0.1,0.1,marl_xgb_Ring_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Ring,1,6,0.8437142536727599,0.5449250036405999,0.49334212261041527,0.5178522003874896,0.9,0.3,0.3,marl_xgb_Ring_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Ring,1,7,0.8025569137602333,0.43941504178272983,0.5823335530652604,0.5008788342688666,0.9000000000000001,0.5,0.5,marl_xgb_Ring_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Ring,1,6,1,1,1,1,0.9,0,0,marl_xgb_Ring_topology_unsw_detection_metrics_1.0_normal_exploits_loss0.csv,MARL
unsw,Ring,1,6,1,1,1,1,0.9,0.1,0.1,marl_xgb_Ring_topology_unsw_detection_metrics_1.0_normal_exploits_loss10.csv,MARL
unsw,Ring,1,6,1,1,1,1,0.9,0.3,0.3,marl_xgb_Ring_topology_unsw_detection_metrics_1.0_normal_exploits_loss30.csv,MARL
unsw,Ring,1,6,1,1,1,1,0.9,0.5,0.5,marl_xgb_Ring_topology_unsw_detection_metrics_1.0_normal_exploits_loss50.csv,MARL
unsw,Ring,2,8,0.4124257037120107,0.07475781392798392,0.2156888595912986,0.11103193186059929,0.9,0,0,marl_xgb_Ring_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Ring,2,7,0.442413367724571,0.09454067502229734,0.26552406064601186,0.13943505954029356,0.9000000000000001,0.1,0.1,marl_xgb_Ring_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Ring,2,8,0.8318717057306269,0.5035557331202557,0.8308503625576796,0.6270646766169155,0.9,0.3,0.3,marl_xgb_Ring_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Ring,2,7,0.5500056072670181,0.1368451688009313,0.3099538562953197,0.1898647284474056,0.9000000000000001,0.5,0.5,marl_xgb_Ring_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Ring,2,7,0.6463890966508767,0.38676052004000305,0.9032518864534674,0.5416105575006733,0.9000000000000001,0,0,marl_xgb_Ring_topology_unsw_detection_metrics_2.0_normal_exploits_loss0.csv,MARL
unsw,Ring,2,8,1,1,1,1,0.9,0.1,0.1,marl_xgb_Ring_topology_unsw_detection_metrics_2.0_normal_exploits_loss10.csv,MARL
unsw,Ring,2,9,1,1,1,1,0.8999999999999999,0.3,0.3,marl_xgb_Ring_topology_unsw_detection_metrics_2.0_normal_exploits_loss30.csv,MARL
unsw,Ring,2,7,0.7266060001662096,0.4441997467378737,0.7247574559827524,0.5508107185526541,0.9000000000000001,0.5,0.5,marl_xgb_Ring_topology_unsw_detection_metrics_2.0_normal_exploits_loss50.csv,MARL
cic,Star,0.1,7,0.32100614565147184,0.01169901621909066,1.536007149415e-4,3.0322033781502e-4,0.8428571428571431,0,0,marl_xgb_Star_topology_cic_detection_metrics_0.1_normal_dos_reconnaissance_loss0.csv,MARL
cic,Star,0.1,7,0.32550890019518175,0,0,0,0.8428571428571431,0.1,0.1,marl_xgb_Star_topology_cic_detection_metrics_0.1_normal_dos_reconnaissance_loss10.csv,MARL
cic,Star,0.1,7,0.327191582376537,0.18012422360248448,0.00101236834847813,0.00201342048898346,0.8428571428571431,0.3,0.3,marl_xgb_Star_topology_cic_detection_metrics_0.1_normal_dos_reconnaissance_loss30.csv,MARL
cic,Star,0.1,8,0.3305241824130458,0.6834264432029795,0.00256233919925154,0.00510553644650489,0.85,0.5,0.5,marl_xgb_Star_topology_cic_detection_metrics_0.1_normal_dos_reconnaissance_loss50.csv,MARL
cic,Star,0.1,4,0.5093659166756378,0.9681489066042566,0.27726674509612265,0.4310777622491486,0.8,0,0,marl_xgb_Star_topology_cic_detection_metrics_0.1_normal_exploits_loss0.csv,MARL
cic,Star,0.1,5,0.3318839019504135,0.7967133292757151,0.0045696212695099,0.00908712252690038,0.8200000000000001,0.1,0.1,marl_xgb_Star_topology_cic_detection_metrics_0.1_normal_exploits_loss10.csv,MARL
cic,Star,0.1,4,0.512368533141116,0.99909250099058,0.2728716700935917,0.42866622428666223,0.8,0.3,0.3,marl_xgb_Star_topology_cic_detection_metrics_0.1_normal_exploits_loss30.csv,MARL
cic,Star,0.1,4,0.32981974939971076,0.6495176848874598,7.0516691859511e-4,0.00140880432963231,0.8,0.5,0.5,marl_xgb_Star_topology_cic_detection_metrics_0.1_normal_exploits_loss50.csv,MARL
cic,Star,0.1,3,0.3188226373410345,0.05574845679012345,0.00100887742313855,0.00198188869191917,0.7666666666666666,0,0,marl_xgb_Star_topology_cic_detection_metrics_0.1_normal_fuzzers_loss0.csv,MARL
cic,Star,0.1,3,0.3284202446090982,0.22464558342420937,7.1913061995343e-4,0.00143367180051083,0.7666666666666666,0.1,0.1,marl_xgb_Star_topology_cic_detection_metrics_0.1_normal_fuzzers_loss10.csv,MARL
cic,Star,0.1,3,0.32650353152630274,0.13706140350877194,8.7273133489494e-4,0.0017344188482765,0.7666666666666666,0.3,0.3,marl_xgb_Star_topology_cic_detection_metrics_0.1_normal_fuzzers_loss30.csv,MARL
cic,Star,0.1,4,0.32619461073640166,0.2897169266320046,0.0035013981155985,0.00691917397617955,0.8,0.5,0.5,marl_xgb_Star_topology_cic_detection_metrics_0.1_normal_fuzzers_loss50.csv,MARL
cic,Star,0.3,8,0.36696513407630343,0.7731020561770844,0.07888443989848389,0.1431612425004593,0.85,0,0,marl_xgb_Star_topology_cic_detection_metrics_0.3_normal_dos_reconnaissance_loss0.csv,MARL
cic,Star,0.3,9,0.31657360037819393,0,0,0,0.8555555555555555,0.1,0.1,marl_xgb_Star_topology_cic_detection_metrics_0.3_normal_dos_reconnaissance_loss10.csv,MARL
cic,Star,0.3,8,0.6700023871151947,0.9338531382175902,0.5464659617324764,0.6894715515191021,0.85,0.3,0.3,marl_xgb_Star_topology_cic_detection_metrics_0.3_normal_dos_reconnaissance_loss30.csv,MARL
cic,Star,0.3,7,0.3322419692296171,1,0.00393776378304597,0.00784463723768624,0.8428571428571431,0.5,0.5,marl_xgb_Star_topology_cic_detection_metrics_0.3_normal_dos_reconnaissance_loss50.csv,MARL
cic,Star,0.3,8,0.4871142585667011,0.865917839201444,0.2779998394174344,0.42087822357520555,0.85,0,0,marl_xgb_Star_topology_cic_detection_metrics_0.3_normal_exploits_loss0.csv,MARL
cic,Star,0.3,8,0.4866555579998783,0.8657829328914665,0.2772492904694247,0.4200016393919442,0.85,0.1,0.1,marl_xgb_Star_topology_cic_detection_metrics_0.3_normal_exploits_loss10.csv,MARL
cic,Star,0.3,9,0.750796875219404,0.916733816814397,0.6910426346711723,0.7880475565844134,0.8555555555555555,0.3,0.3,marl_xgb_Star_topology_cic_detection_metrics_0.3_normal_exploits_loss30.csv,MARL
cic,Star,0.3,7,0.5037421541140292,0.8415983399594171,0.31998170755122063,0.46367200343981585,0.8428571428571431,0.5,0.5,marl_xgb_Star_topology_cic_detection_metrics_0.3_normal_exploits_loss50.csv,MARL
cic,Star,0.3,8,0.3313198874779426,1,0.00256233919925154,0.00511158079466278,0.85,0,0,marl_xgb_Star_topology_cic_detection_metrics_0.3_normal_fuzzers_loss0.csv,MARL
cic,Star,0.3,9,0.3296021006613713,0,0,0,0.8555555555555555,0.1,0.1,marl_xgb_Star_topology_cic_detection_metrics_0.3_normal_fuzzers_loss10.csv,MARL
cic,Star,0.3,8,0.3313198874779426,1,0.00256233919925154,0.00511158079466278,0.85,0.3,0.3,marl_xgb_Star_topology_cic_detection_metrics_0.3_normal_fuzzers_loss30.csv,MARL
cic,Star,0.3,8,0.32958103788024173,0,0,0,0.85,0.5,0.5,marl_xgb_Star_topology_cic_detection_metrics_0.3_normal_fuzzers_loss50.csv,MARL
cic,Star,0.5,10,0.647989440525727,0.8822068516010856,0.5481066966420789,0.676136339168443,0.86,0,0,marl_xgb_Star_topology_cic_detection_metrics_0.5_normal_dos_reconnaissance_loss0.csv,MARL
cic,Star,0.5,10,0.6535500147439468,0.8914067580941609,0.5502501248005809,0.6804624397235377,0.86,0.1,0.1,marl_xgb_Star_topology_cic_detection_metrics_0.5_normal_dos_reconnaissance_loss10.csv,MARL
cic,Star,0.5,11,0.4996161893216381,0.9200550467203256,0.2777345290916263,0.4266710285335814,0.8636363636363634,0.3,0.3,marl_xgb_Star_topology_cic_detection_metrics_0.5_normal_dos_reconnaissance_loss30.csv,MARL
cic,Star,0.5,10,0.7034922091112911,0.8577000407492488,0.6686483486177681,0.7514663360626473,0.86,0.5,0.5,marl_xgb_Star_topology_cic_detection_metrics_0.5_normal_dos_reconnaissance_loss50.csv,MARL
cic,Star,0.5,10,0.33279896277504484,0.8867497168742922,0.0054667890817819,0.01086658594213508,0.86,0,0,marl_xgb_Star_topology_cic_detection_metrics_0.5_normal_exploits_loss0.csv,MARL
cic,Star,0.5,10,0.3327544969037712,0.8859598853868195,0.00539697057499031,0.01072858619995697,0.86,0.1,0.1,marl_xgb_Star_topology_cic_detection_metrics_0.5_normal_exploits_loss10.csv,MARL
cic,Star,0.5,10,0.3291972272018797,0.02209944751381215,1.396370135831905e-5,2.7909767720958146e-5,0.86,0.3,0.3,marl_xgb_Star_topology_cic_detection_metrics_0.5_normal_exploits_loss30.csv,MARL
cic,Star,0.5,10,0.32909659391426044,0,0,0,0.86,0.5,0.5,marl_xgb_Star_topology_cic_detection_metrics_0.5_normal_exploits_loss50.csv,MARL
cic,Star,0.5,11,0.3353569205277865,0.83657267998905,0.01066826783775575,0.02106787080762469,0.8636363636363634,0,0,marl_xgb_Star_topology_cic_detection_metrics_0.5_normal_fuzzers_loss0.csv,MARL
cic,Star,0.5,10,0.33202432049127767,0.8349514563106796,0.00450329368805789,0.0089582711231172,0.86,0.1,0.1,marl_xgb_Star_topology_cic_detection_metrics_0.5_normal_fuzzers_loss10.csv,MARL
cic,Star,0.5,10,0.2930207304572496,0.02756452880372363,0.00159186195484837,0.00300990099009901,0.86,0.3,0.3,marl_xgb_Star_topology_cic_detection_metrics_0.5_normal_fuzzers_loss30.csv,MARL
cic,Star,0.5,9,0.33171071908334776,0.8354430379746836,0.00391681823100849,0.00779708130646282,0.8555555555555555,0.5,0.5,marl_xgb_Star_topology_cic_detection_metrics_0.5_normal_fuzzers_loss50.csv,MARL
cic,Star,1,8,0.4980481822819885,0.9064144551101072,0.28019214053069047,0.42806134285493336,0.85,0,0,marl_xgb_Star_topology_cic_detection_metrics_1.0_normal_dos_reconnaissance_loss0.csv,MARL
cic,Star,1,8,0.33336765786554456,0.8796602170835299,0.00650708483297667,0.01291860722998447,0.85,0.1,0.1,marl_xgb_Star_topology_cic_detection_metrics_1.0_normal_dos_reconnaissance_loss10.csv,MARL
cic,Star,1,9,0.333201495925522,0.8806930693069307,0.00621035617911239,0.01233373891159433,0.8555555555555555,0.3,0.3,marl_xgb_Star_topology_cic_detection_metrics_1.0_normal_dos_reconnaissance_loss30.csv,MARL
cic,Star,1,8,0.3287151235449129,0.2585987261146497,7.0865784393469e-4,0.00141344232389413,0.85,0.5,0.5,marl_xgb_Star_topology_cic_detection_metrics_1.0_normal_dos_reconnaissance_loss50.csv,MARL
cic,Star,1,8,0.6378442009482932,0.8591764385055904,0.549925468744,0.6706158060650438,0.85,0,0,marl_xgb_Star_topology_cic_detection_metrics_1.0_normal_exploits_loss0.csv,MARL
cic,Star,1,7,0.2869335867107893,0.0054790061842248,3.5258345929755e-4,6.6253185564677e-4,0.8428571428571431,0.1,0.1,marl_xgb_Star_topology_cic_detection_metrics_1.0_normal_exploits_loss10.csv,MARL
cic,Star,1,8,0.6449798031332057,0.876714320058593,0.5474120024995025,0.6739906902376438,0.85,0.3,0.3,marl_xgb_Star_topology_cic_detection_metrics_1.0_normal_exploits_loss30.csv,MARL
cic,Star,1,7,0.6452161743436603,0.8772096665920788,0.5474120024995025,0.6741370156292654,0.8428571428571431,0.5,0.5,marl_xgb_Star_topology_cic_detection_metrics_1.0_normal_exploits_loss50.csv,MARL
cic,Star,1,8,0.600747962761003,0.9806988573657176,0.4125750112582342,0.5808073362033378,0.85,0,0,marl_xgb_Star_topology_cic_detection_metrics_1.0_normal_fuzzers_loss0.csv,MARL
cic,Star,1,8,0.600747962761003,0.9806988573657176,0.4125750112582342,0.5808073362033378,0.85,0.1,0.1,marl_xgb_Star_topology_cic_detection_metrics_1.0_normal_fuzzers_loss10.csv,MARL
cic,Star,1,8,0.7802145595304404,0.9037001937318114,0.752325829007495,0.8210945819545807,0.85,0.3,0.3,marl_xgb_Star_topology_cic_detection_metrics_1.0_normal_fuzzers_loss30.csv,MARL
cic,Star,1,7,0.4605049450729474,0.7671512905259538,0.28035621402165073,0.4106426549880734,0.8428571428571431,0.5,0.5,marl_xgb_Star_topology_cic_detection_metrics_1.0_normal_fuzzers_loss50.csv,MARL
cic,Star,2,10,0.33238238777048124,0.8759493670886076,0.00483144066997839,0.00960987650892072,0.86,0,0,marl_xgb_Star_topology_cic_detection_metrics_2.0_normal_dos_reconnaissance_loss0.csv,MARL
cic,Star,2,10,0.3295786975712273,0,0,0,0.86,0.1,0.1,marl_xgb_Star_topology_cic_detection_metrics_2.0_normal_dos_reconnaissance_loss10.csv,MARL
cic,Star,2,11,0.3356635010086732,0.8689458689458689,0.01064732228571827,0.02103687661009701,0.8636363636363634,0.3,0.3,marl_xgb_Star_topology_cic_detection_metrics_2.0_normal_dos_reconnaissance_loss30.csv,MARL
cic,Star,2,10,0.3270745669258169,0.05737704918032787,2.4436477377058e-4,4.8665691035432e-4,0.86,0.5,0.5,marl_xgb_Star_topology_cic_detection_metrics_2.0_normal_dos_reconnaissance_loss50.csv,MARL
cic,Star,2,10,0.6409872359546355,0.8670042864472138,0.548637317293695,0.6720216537032365,0.86,0,0,marl_xgb_Star_topology_cic_detection_metrics_2.0_normal_exploits_loss0.csv,MARL
cic,Star,2,10,0.6454431843180574,0.8752161655703157,0.5494646665991755,0.6750990786967935,0.86,0.1,0.1,marl_xgb_Star_topology_cic_detection_metrics_2.0_normal_exploits_loss10.csv,MARL
cic,Star,2,9,0.4988836726001301,0.9171597633136096,0.2775809283766848,0.42617793189943026,0.8555555555555555,0.3,0.3,marl_xgb_Star_topology_cic_detection_metrics_2.0_normal_exploits_loss30.csv,MARL
cic,Star,2,10,0.6371935950422893,0.8593198097216906,0.548637317293695,0.6697006692276717,0.86,0.5,0.5,marl_xgb_Star_topology_cic_detection_metrics_2.0_normal_exploits_loss50.csv,MARL
cic,Star,2,10,0.3283359934845797,0.2469597754911132,9.2160428964905e-4,0.00183635566870474,0.86,0,0,marl_xgb_Star_topology_cic_detection_metrics_2.0_normal_fuzzers_loss0.csv,MARL
cic,Star,2,9,0.3276830472695615,0.00121654501216545,3.4909253395797623e-6,6.9618733008677975e-6,0.8555555555555555,0.1,0.1,marl_xgb_Star_topology_cic_detection_metrics_2.0_normal_fuzzers_loss10.csv,MARL
cic,Star,2,11,0.3328855542085777,0.999288256227758,0.00490125917676998,0.00975467411467995,0.8636363636363634,0.3,0.3,marl_xgb_Star_topology_cic_detection_metrics_2.0_normal_fuzzers_loss30.csv,MARL
cic,Star,2,10,0.3295669960261553,0,0,0,0.86,0.5,0.5,marl_xgb_Star_topology_cic_detection_metrics_2.0_normal_fuzzers_loss50.csv,MARL
ton,Star,0.1,5,0.9614219253250628,1,0.17542070372259053,0.2984815618221258,0.8200000000000001,0,0,marl_xgb_Star_topology_ton_detection_metrics_0.1_normal_dos_reconnaissance_loss0.csv,MARL
ton,Star,0.1,5,1,1,1,1,0.8200000000000001,0.1,0.1,marl_xgb_Star_topology_ton_detection_metrics_0.1_normal_dos_reconnaissance_loss10.csv,MARL
ton,Star,0.1,6,1,1,1,1,0.8333333333333335,0.3,0.3,marl_xgb_Star_topology_ton_detection_metrics_0.1_normal_dos_reconnaissance_loss30.csv,MARL
ton,Star,0.1,5,1,1,1,1,0.8200000000000001,0.5,0.5,marl_xgb_Star_topology_ton_detection_metrics_0.1_normal_dos_reconnaissance_loss50.csv,MARL
ton,Star,0.1,5,1,1,1,1,0.8200000000000001,0,0,marl_xgb_Star_topology_ton_detection_metrics_0.1_normal_exploits_loss0.csv,MARL
ton,Star,0.1,5,1,1,1,1,0.8200000000000001,0.1,0.1,marl_xgb_Star_topology_ton_detection_metrics_0.1_normal_exploits_loss10.csv,MARL
ton,Star,0.1,5,1,1,1,1,0.8200000000000001,0.3,0.3,marl_xgb_Star_topology_ton_detection_metrics_0.1_normal_exploits_loss30.csv,MARL
ton,Star,0.1,5,1,1,1,1,0.8200000000000001,0.5,0.5,marl_xgb_Star_topology_ton_detection_metrics_0.1_normal_exploits_loss50.csv,MARL
ton,Star,0.1,8,1,1,1,1,0.85,0,0,marl_xgb_Star_topology_ton_detection_metrics_0.1_normal_fuzzers_loss0.csv,MARL
ton,Star,0.1,7,1,1,1,1,0.8428571428571431,0.1,0.1,marl_xgb_Star_topology_ton_detection_metrics_0.1_normal_fuzzers_loss10.csv,MARL
ton,Star,0.1,7,1,1,1,1,0.8428571428571431,0.3,0.3,marl_xgb_Star_topology_ton_detection_metrics_0.1_normal_fuzzers_loss30.csv,MARL
