Dataset,Topology,Alpha,Agents,Accuracy,Precision,Recall,F1,PacketLossSimulated,PacketLossScenario,SourceFile,Approach
unsw,Ring,0.1,4,0.1902433553885836,0.17354274463116445,0.999340804218853,0.2957298636443439,0.1,0.1,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.1_normal_dos_reconnaissance_loss10.csv,HDFL
unsw,Ring,0.1,4,0.48664348996299206,0.13169675090252708,0.3607119314436388,0.1929478138222849,0.3,0.3,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.1_normal_dos_reconnaissance_loss30.csv,HDFL
unsw,Ring,0.1,4,0.487450936413592,0.13192535802111963,0.3607119314436388,0.19319305182883773,0.5,0.5,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.1_normal_dos_reconnaissance_loss50.csv,HDFL
unsw,Ring,0.1,5,0.5563242749106624,0.2564212532761496,0.4833812432626662,0.33508733692437026,0,0,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.1_normal_exploits_loss0.csv,HDFL
unsw,Ring,0.1,5,0.6971661264854982,0.3283150548354935,0.29581386992454184,0.311218221340138,0.1,0.1,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.1_normal_exploits_loss10.csv,HDFL
unsw,Ring,0.1,5,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.3,0.3,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.1_normal_exploits_loss30.csv,HDFL
unsw,Ring,0.1,5,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.5,0.5,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.1_normal_exploits_loss50.csv,HDFL
unsw,Ring,0.3,10,0.577324212178984,0.1647612242467548,0.36479894528675016,0.22699864637597936,0,0,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.3_normal_dos_reconnaissance_loss0.csv,HDFL
unsw,Ring,0.3,10,0.6504429740944264,0.2018485390578414,0.35702043506921555,0.2578924813104138,0.1,0.1,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.3_normal_dos_reconnaissance_loss10.csv,HDFL
unsw,Ring,0.3,10,0.6527980262420097,0.20709356681754101,0.36796308503625574,0.26502706295698414,0.3,0.3,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.3_normal_dos_reconnaissance_loss30.csv,HDFL
unsw,Ring,0.3,10,0.7875967253560615,0.3691880638445524,0.35069215557020433,0.3597025016903313,0.5,0.5,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.3_normal_dos_reconnaissance_loss50.csv,HDFL
unsw,Ring,0.3,9,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0,0,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.3_normal_exploits_loss0.csv,HDFL
unsw,Ring,0.3,9,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.1,0.1,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.3_normal_exploits_loss10.csv,HDFL
unsw,Ring,0.3,9,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.3,0.3,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.3_normal_exploits_loss30.csv,HDFL
unsw,Ring,0.3,9,0.5079157317377213,0.22494412550944387,0.46110312612288895,0.3023769550234161,0.5,0.5,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.3_normal_exploits_loss50.csv,HDFL
unsw,Ring,0.5,8,0.5236290232140854,0.14637936392831244,0.3725774555042848,0.2101818452270276,0,0,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.5_normal_dos_reconnaissance_loss0.csv,HDFL
unsw,Ring,0.5,8,0.6270718851631715,0.3041839916839917,0.9259063941990772,0.4579271672154664,0.1,0.1,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.5_normal_dos_reconnaissance_loss10.csv,HDFL
unsw,Ring,0.5,8,0.8395200179432545,0.5311323486823052,0.4835860250494397,0.5062452556759368,0.3,0.3,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.5_normal_dos_reconnaissance_loss30.csv,HDFL
unsw,Ring,0.5,8,0.5681955814735897,0.1604284300599569,0.3633487145682267,0.22258116620901305,0.5,0.5,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.5_normal_dos_reconnaissance_loss50.csv,HDFL
unsw,Ring,0.5,8,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0,0,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.5_normal_exploits_loss0.csv,HDFL
unsw,Ring,0.5,8,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.1,0.1,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.5_normal_exploits_loss10.csv,HDFL
unsw,Ring,0.5,8,0.5240380619961772,0.23922766927948275,0.4852676967301473,0.32046984842642307,0.3,0.3,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.5_normal_exploits_loss30.csv,HDFL
unsw,Ring,0.5,8,0.5025970248483338,0.22068123337258497,0.4545454545454546,0.29711400135051813,0.5,0.5,hdfl_xgb_Ring_topology_unsw_detection_metrics_0.5_normal_exploits_loss50.csv,HDFL
unsw,Ring,1,10,0.17012448132780084,0.17012448132780084,1,0.2907801418439716,0,0,hdfl_xgb_Ring_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss0.csv,HDFL
unsw,Ring,1,10,0.653650330828754,0.19680481592961332,0.33618984838497035,0.2482718333171064,0.1,0.1,hdfl_xgb_Ring_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss10.csv,HDFL
unsw,Ring,1,10,0.8335314567679712,0.5133584658252746,0.4129202373104812,0.4576939938623411,0.3,0.3,hdfl_xgb_Ring_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss30.csv,HDFL
unsw,Ring,1,10,0.1701020522597286,0.17010586757581195,0.9998681608437706,0.29074737871149536,0.5,0.5,hdfl_xgb_Ring_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss50.csv,HDFL
unsw,Ring,1,6,0.577245907088839,0.2755698421975453,0.5082644628099173,0.35737746336533605,0,0,hdfl_xgb_Ring_topology_unsw_detection_metrics_1.0_normal_exploits_loss0.csv,HDFL
unsw,Ring,1,6,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.1,0.1,hdfl_xgb_Ring_topology_unsw_detection_metrics_1.0_normal_exploits_loss10.csv,HDFL
unsw,Ring,1,6,0.6984750270090584,0.35022592362895366,0.355102407473949,0.3526473080868906,0.3,0.3,hdfl_xgb_Ring_topology_unsw_detection_metrics_1.0_normal_exploits_loss30.csv,HDFL
unsw,Ring,1,10,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.5,0.5,hdfl_xgb_Ring_topology_unsw_detection_metrics_1.0_normal_exploits_loss50.csv,HDFL
unsw,Ring,2,10,0.5236514522821577,0.14642357694100586,0.37270929466051417,0.21024840101145323,0,0,hdfl_xgb_Ring_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss0.csv,HDFL
unsw,Ring,2,10,0.8203655938095772,0.4676039119804401,0.4034278180619644,0.4331516738622691,0.1,0.1,hdfl_xgb_Ring_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss10.csv,HDFL
unsw,Ring,2,10,0.5236514522821577,0.14642357694100586,0.37270929466051417,0.21024840101145323,0.3,0.3,hdfl_xgb_Ring_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss30.csv,HDFL
unsw,Ring,2,10,0.629157788493888,0.3054649797834877,0.9263019116677652,0.4594258811220821,0.5,0.5,hdfl_xgb_Ring_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss50.csv,HDFL
unsw,Ring,2,10,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0,0,hdfl_xgb_Ring_topology_unsw_detection_metrics_2.0_normal_exploits_loss0.csv,HDFL
unsw,Ring,2,10,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.1,0.1,hdfl_xgb_Ring_topology_unsw_detection_metrics_2.0_normal_exploits_loss10.csv,HDFL
unsw,Ring,2,10,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.3,0.3,hdfl_xgb_Ring_topology_unsw_detection_metrics_2.0_normal_exploits_loss30.csv,HDFL
unsw,Ring,2,10,0.623078201612233,0.3085745494265429,0.5075458138699246,0.3838054479994566,0.5,0.5,hdfl_xgb_Ring_topology_unsw_detection_metrics_2.0_normal_exploits_loss50.csv,HDFL
cic,Star,0.1,5,0.3233581562109461,0.17077986179664364,0.00241572033498919,0.00476405206034924,0,0,hdfl_xgb_Star_topology_cic_detection_metrics_0.1_normal_dos_reconnaissance_loss0.csv,HDFL
cic,Star,0.1,5,0.3308986318553502,0.9663299663299664,0.00200379114491878,0.00399928932489348,0.1,0.1,hdfl_xgb_Star_topology_cic_detection_metrics_0.1_normal_dos_reconnaissance_loss10.csv,HDFL
cic,Star,0.1,5,0.42491820619994664,0.9997055359246172,0.14222029833447952,0.24901515545110312,0.3,0.3,hdfl_xgb_Star_topology_cic_detection_metrics_0.1_normal_dos_reconnaissance_loss30.csv,HDFL
cic,Star,0.1,5,0.35423619334696954,0.9997151538169388,0.03675595290043532,0.07090498301283886,0.5,0.5,hdfl_xgb_Star_topology_cic_detection_metrics_0.1_normal_dos_reconnaissance_loss50.csv,HDFL
cic,Star,0.1,4,0.5759453678263678,0.9974668468860176,0.36839386016051273,0.5380646213932809,0,0,hdfl_xgb_Star_topology_cic_detection_metrics_0.1_normal_exploits_loss0.csv,HDFL
cic,Star,0.1,4,0.6591667563785122,0.9983367659652772,0.49241596469976295,0.6595285074389594,0.1,0.1,hdfl_xgb_Star_topology_cic_detection_metrics_0.1_normal_exploits_loss10.csv,HDFL
cic,Star,0.1,4,0.666845310254766,0.9981884308492248,0.5039639457230928,0.6697735702869285,0.3,0.3,hdfl_xgb_Star_topology_cic_detection_metrics_0.1_normal_exploits_loss30.csv,HDFL
cic,Star,0.1,4,0.70010812227646535,0.9954186720407564,0.5552212024841424,0.7128380498211709,0.5,0.5,hdfl_xgb_Star_topology_cic_detection_metrics_0.1_normal_exploits_loss50.csv,HDFL
cic,Star,0.1,5,0.35746581978684466,0.9788449163449164,0.04248107045734613,0.0814282225173894,0,0,hdfl_xgb_Star_topology_cic_detection_metrics_0.1_normal_fuzzers_loss0.csv,HDFL
cic,Star,0.1,5,0.4446704142815017,0.9943693693693694,0.1726192761915401,0.2941713639811413,0.1,0.1,hdfl_xgb_Star_topology_cic_detection_metrics_0.1_normal_fuzzers_loss10.csv,HDFL
cic,Star,0.1,5,0.37942259895996666,0.989829728485964,0.07508631312902111,0.1395840836894483,0.3,0.3,hdfl_xgb_Star_topology_cic_detection_metrics_0.1_normal_fuzzers_loss30.csv,HDFL
cic,Star,0.1,5,0.34504345953839743,0.9642555586828032,0.02391982042680053,0.04668163222204433,0.5,0.5,hdfl_xgb_Star_topology_cic_detection_metrics_0.1_normal_fuzzers_loss50.csv,HDFL
cic,Star,0.3,8,0.4254658385093168,0.9935418574389128,0.1439308517508736,0.25143693494534314,0,0,hdfl_xgb_Star_topology_cic_detection_metrics_0.3_normal_dos_reconnaissance_loss0.csv,HDFL
cic,Star,0.3,8,0.5219076326838196,0.9804029325444618,0.2927036169477443,0.4508145599225765,0.1,0.1,hdfl_xgb_Star_topology_cic_detection_metrics_0.3_normal_dos_reconnaissance_loss10.csv,HDFL
cic,Star,0.3,8,0.5159655880962523,0.9765415549597856,0.28483158030699196,0.44102711015137464,0.3,0.3,hdfl_xgb_Star_topology_cic_detection_metrics_0.3_normal_dos_reconnaissance_loss30.csv,HDFL
cic,Star,0.3,8,0.4709076186419655,0.9954377615491916,0.21174905832288965,0.3492135685335298,0.5,0.5,hdfl_xgb_Star_topology_cic_detection_metrics_0.3_normal_dos_reconnaissance_loss50.csv,HDFL
cic,Star,0.3,8,0.3573464640271101,0.9750741364109964,0.04247059768132739,0.08139589340790944,0,0,hdfl_xgb_Star_topology_cic_detection_metrics_0.3_normal_exploits_loss0.csv,HDFL
cic,Star,0.3,8,0.5240560363590409,0.9962729803017452,0.29114666424629176,0.45060917956614527,0.1,0.1,hdfl_xgb_Star_topology_cic_detection_metrics_0.3_normal_exploits_loss10.csv,HDFL
cic,Star,0.3,8,0.560913563026862,0.9977739726027396,0.3458075732134317,0.5136090133951371,0.3,0.3,hdfl_xgb_Star_topology_cic_detection_metrics_0.3_normal_exploits_loss30.csv,HDFL
cic,Star,0.3,8,0.46952683632346814,0.9957381888131602,0.2096161029404064,0.3463259891567655,0.5,0.5,hdfl_xgb_Star_topology_cic_detection_metrics_0.3_normal_exploits_loss50.csv,HDFL
cic,Star,0.3,7,0.4284544131207085,0.9933886228244364,0.14844112728961065,0.2582867139238661,0,0,hdfl_xgb_Star_topology_cic_detection_metrics_0.3_normal_fuzzers_loss0.csv,HDFL
cic,Star,0.3,7,0.6228709038741476,0.9975462558564282,0.4385335320833494,0.6092384095521926,0.1,0.1,hdfl_xgb_Star_topology_cic_detection_metrics_0.3_normal_fuzzers_loss10.csv,HDFL
cic,Star,0.3,7,0.46154170196632766,0.9951866490996926,0.19776441141253312,0.3299590543476361,0.3,0.3,hdfl_xgb_Star_topology_cic_detection_metrics_0.3_normal_fuzzers_loss30.csv,HDFL
cic,Star,0.3,7,0.4283046333437867,0.9948374985333802,0.14799777977148404,0.2576639762726698,0.5,0.5,hdfl_xgb_Star_topology_cic_detection_metrics_0.3_normal_fuzzers_loss50.csv,HDFL
cic,Star,0.5,10,0.5200564482534273,0.9811740220424768,0.289649057275612,0.4472630929246592,0,0,hdfl_xgb_Star_topology_cic_detection_metrics_0.5_normal_dos_reconnaissance_loss0.csv,HDFL
cic,Star,0.5,10,0.525418096205423,0.9973725821216696,0.29286070858802543,0.4527727554847937,0.1,0.1,hdfl_xgb_Star_topology_cic_detection_metrics_0.5_normal_dos_reconnaissance_loss10.csv,HDFL
cic,Star,0.5,10,0.33694365003955123,0.9350901525658808,0.01176790931972338,0.02324330660341582,0.3,0.3,hdfl_xgb_Star_topology_cic_detection_metrics_0.5_normal_dos_reconnaissance_loss30.csv,HDFL
cic,Star,0.5,10,0.3927810828141748,0.9895191122071516,0.09524989789043382,0.1737726530183326,0.5,0.5,hdfl_xgb_Star_topology_cic_detection_metrics_0.5_normal_dos_reconnaissance_loss50.csv,HDFL
cic,Star,0.5,10,0.6267581571470697,0.9894231288111812,0.4480428127083646,0.6167852869232581,0,0,hdfl_xgb_Star_topology_cic_detection_metrics_0.5_normal_exploits_loss0.csv,HDFL
cic,Star,0.5,10,0.3938716668148862,0.9907083124865984,0.09677543226383016,0.17632672791861062,0.1,0.1,hdfl_xgb_Star_topology_cic_detection_metrics_0.5_normal_exploits_loss10.csv,HDFL
cic,Star,0.5,10,0.38956783853740046,0.9893808014057068,0.09041845722045544,0.16569428984505943,0.3,0.3,hdfl_xgb_Star_topology_cic_detection_metrics_0.5_normal_exploits_loss30.csv,HDFL
cic,Star,0.5,10,0.41540953067443026,0.9936983276331026,0.12881165410515366,0.22806019963534105,0.5,0.5,hdfl_xgb_Star_topology_cic_detection_metrics_0.5_normal_exploits_loss50.csv,HDFL
cic,Star,0.5,10,0.5243509152948556,0.9971205658506278,0.29133866513996864,0.4509258308703945,0,0,hdfl_xgb_Star_topology_cic_detection_metrics_0.5_normal_fuzzers_loss0.csv,HDFL
cic,Star,0.5,10,0.3538874873038236,0.980461153810538,0.03696191749547052,0.07123825927819791,0.1,0.1,hdfl_xgb_Star_topology_cic_detection_metrics_0.5_normal_fuzzers_loss10.csv,HDFL
cic,Star,0.5,10,0.5204753635670054,0.9967717964648126,0.28564147498577447,0.44403683664997035,0.3,0.3,hdfl_xgb_Star_topology_cic_detection_metrics_0.5_normal_fuzzers_loss30.csv,HDFL
cic,Star,0.5,10,0.3955262652880686,0.99056110898262,0.09928191665764843,0.18047517514468472,0.5,0.5,hdfl_xgb_Star_topology_cic_detection_metrics_0.5_normal_fuzzers_loss50.csv,HDFL
cic,Star,1,8,0.3309009721643646,0.7280197206244864,0.00309295985086766,0.00615975027287832,0,0,hdfl_xgb_Star_topology_cic_detection_metrics_1.0_normal_dos_reconnaissance_loss0.csv,HDFL
cic,Star,1,8,0.33052886303107465,0.9419642857142856,0.00147317049330265,0.00294174029731095,0.1,0.1,hdfl_xgb_Star_topology_cic_detection_metrics_1.0_normal_dos_reconnaissance_loss10.csv,HDFL
cic,Star,1,8,0.5250998141794643,0.9938866487720086,0.2934192566423582,0.45307875997908503,0.3,0.3,hdfl_xgb_Star_topology_cic_detection_metrics_1.0_normal_dos_reconnaissance_loss30.csv,HDFL
cic,Star,1,8,0.34558173061171,0.9281414597441684,0.02583633843822982,0.05027323889128522,0.5,0.5,hdfl_xgb_Star_topology_cic_detection_metrics_1.0_normal_dos_reconnaissance_loss50.csv,HDFL
cic,Star,1,8,0.5528277953821022,0.9974756694170048,0.33381973559731476,0.5002301712683483,0,0,hdfl_xgb_Star_topology_cic_detection_metrics_1.0_normal_exploits_loss0.csv,HDFL
cic,Star,1,8,0.5036976882427556,0.997153015397776,0.26043350310866903,0.4130006947654544,0.1,0.1,hdfl_xgb_Star_topology_cic_detection_metrics_1.0_normal_exploits_loss10.csv,HDFL
cic,Star,1,8,0.4376050213670213,0.9952353357800529,0.16187769892165316,0.2784626932892959,0.3,0.3,hdfl_xgb_Star_topology_cic_detection_metrics_1.0_normal_exploits_loss30.csv,HDFL
cic,Star,1,8,0.4521196178743441,0.994857737026184,0.18370296414470583,0.3101381456422829,0.5,0.5,hdfl_xgb_Star_topology_cic_detection_metrics_1.0_normal_exploits_loss50.csv,HDFL
cic,Star,1,8,0.3935463638618843,0.9913678380030932,0.096220375134837,0.17541526124864762,0,0,hdfl_xgb_Star_topology_cic_detection_metrics_1.0_normal_fuzzers_loss0.csv,HDFL
cic,Star,1,8,0.3448913394524613,0.9605244607359368,0.02378367433855692,0.04641798671435871,0.1,0.1,hdfl_xgb_Star_topology_cic_detection_metrics_1.0_normal_fuzzers_loss10.csv,HDFL
cic,Star,1,8,0.6058872813566303,0.9976645954354224,0.4130881772831525,0.5842603427589579,0.3,0.3,hdfl_xgb_Star_topology_cic_detection_metrics_1.0_normal_fuzzers_loss30.csv,HDFL
cic,Star,1,8,0.45813889265938673,0.9950069398128956,0.19269907874480288,0.32286932565933774,0.5,0.5,hdfl_xgb_Star_topology_cic_detection_metrics_1.0_normal_fuzzers_loss50.csv,HDFL
cic,Star,2,10,0.3834877157179834,0.9877557937550312,0.08138743336696258,0.15038379668451268,0,0,hdfl_xgb_Star_topology_cic_detection_metrics_2.0_normal_dos_reconnaissance_loss0.csv,HDFL
cic,Star,2,10,0.35804153580438763,0.981000633312223,0.04325954680807242,0.08286496661528844,0.1,0.1,hdfl_xgb_Star_topology_cic_detection_metrics_2.0_normal_dos_reconnaissance_loss10.csv,HDFL
cic,Star,2,10,0.39068182562825593,0.9914880795450266,0.09189860956443724,0.16820656341051984,0.3,0.3,hdfl_xgb_Star_topology_cic_detection_metrics_2.0_normal_dos_reconnaissance_loss30.csv,HDFL
cic,Star,2,10,0.4679050021764874,0.9952068110209829,0.20729812851492543,0.343124593716143,0.5,0.5,hdfl_xgb_Star_topology_cic_detection_metrics_2.0_normal_dos_reconnaissance_loss50.csv,HDFL
cic,Star,2,10,0.35659288452447263,0.9774778504595512,0.0412103736337391,0.07908646921288698,0,0,hdfl_xgb_Star_topology_cic_detection_metrics_2.0_normal_exploits_loss0.csv,HDFL
cic,Star,2,10,0.5192771253516314,0.99389389267389,0.2846779795920505,0.44258709491840026,0.1,0.1,hdfl_xgb_Star_topology_cic_detection_metrics_2.0_normal_exploits_loss10.csv,HDFL
cic,Star,2,10,0.5223686735596568,0.9970431340365444,0.28839581507870293,0.4473850236248189,0.3,0.3,hdfl_xgb_Star_topology_cic_detection_metrics_2.0_normal_exploits_loss30.csv,HDFL
cic,Star,2,10,0.5197522080815551,0.9967595989239424,0.2845627790558443,0.4427311758459905,0.5,0.5,hdfl_xgb_Star_topology_cic_detection_metrics_2.0_normal_exploits_loss50.csv,HDFL
cic,Star,2,10,0.5218584861945171,0.9967588225334396,0.28771508463748485,0.446536978894358,0,0,hdfl_xgb_Star_topology_cic_detection_metrics_2.0_normal_fuzzers_loss0.csv,HDFL
cic,Star,2,10,0.5211938384344269,0.9819048740287262,0.2911536460969709,0.44913125307958873,0.1,0.1,hdfl_xgb_Star_topology_cic_detection_metrics_2.0_normal_fuzzers_loss10.csv,HDFL
cic,Star,2,10,0.41189672684381246,0.9946545127166329,0.12341817445550292,0.21958938015720447,0.3,0.3,hdfl_xgb_Star_topology_cic_detection_metrics_2.0_normal_fuzzers_loss30.csv,HDFL
cic,Star,2,10,0.512356831596044,0.978504375107233,0.27872944281340656,0.4338699379168875,0.5,0.5,hdfl_xgb_Star_topology_cic_detection_metrics_2.0_normal_fuzzers_loss50.csv,HDFL
ton,Star,0.1,6,1,1,1,1,0,0,hdfl_xgb_Star_topology_ton_detection_metrics_0.1_normal_dos_reconnaissance_loss0.csv,HDFL
ton,Star,0.1,6,1,1,1,1,0.1,0.1,hdfl_xgb_Star_topology_ton_detection_metrics_0.1_normal_dos_reconnaissance_loss10.csv,HDFL
ton,Star,0.1,6,1,1,1,1,0.3,0.3,hdfl_xgb_Star_topology_ton_detection_metrics_0.1_normal_dos_reconnaissance_loss30.csv,HDFL
ton,Star,0.1,6,1,1,1,1,0.5,0.5,hdfl_xgb_Star_topology_ton_detection_metrics_0.1_normal_dos_reconnaissance_loss50.csv,HDFL
ton,Star,0.1,5,1,1,1,1,0,0,hdfl_xgb_Star_topology_ton_detection_metrics_0.1_normal_exploits_loss0.csv,HDFL
ton,Star,0.1,5,1,1,1,1,0.1,0.1,hdfl_xgb_Star_topology_ton_detection_metrics_0.1_normal_exploits_loss10.csv,HDFL
ton,Star,0.1,5,1,1,1,1,0.3,0.3,hdfl_xgb_Star_topology_ton_detection_metrics_0.1_normal_exploits_loss30.csv,HDFL
ton,Star,0.1,5,1,1,1,1,0.5,0.5,hdfl_xgb_Star_topology_ton_detection_metrics_0.1_normal_exploits_loss50.csv,HDFL
ton,Star,0.1,5,1,1,1,1,0,0,hdfl_xgb_Star_topology_ton_detection_metrics_0.1_normal_fuzzers_loss0.csv,HDFL
ton,Star,0.1,5,1,1,1,1,0.1,0.1,hdfl_xgb_Star_topology_ton_detection_metrics_0.1_normal_fuzzers_loss10.csv,HDFL
ton,Star,0.1,5,0.998353811284743,0.9660098522167488,1,0.9827110999749435,0.3,0.3,hdfl_xgb_Star_topology_ton_detection_metrics_0.1_normal_fuzzers_loss30.csv,HDFL
ton,Star,0.1,5,1,1,1,1,0.5,0.5,hdfl_xgb_Star_topology_ton_detection_metrics_0.1_normal_fuzzers_loss50.csv,HDFL
ton,Star,0.3,9,0.9992842657759752,0.9878726629610914,0.996940336562978,0.9923857868020304,0,0,hdfl_xgb_Star_topology_ton_detection_metrics_0.3_normal_dos_reconnaissance_loss0.csv,HDFL
ton,Star,0.3,9,1,1,1,1,0.1,0.1,hdfl_xgb_Star_topology_ton_detection_metrics_0.3_normal_dos_reconnaissance_loss10.csv,HDFL
ton,Star,0.3,9,0.9990456877013002,0.9819367787255394,0.9979602243753188,0.9898836621143148,0.3,0.3,hdfl_xgb_Star_topology_ton_detection_metrics_0.3_normal_dos_reconnaissance_loss30.csv,HDFL
ton,Star,0.3,9,1,1,1,1,0.5,0.5,hdfl_xgb_Star_topology_ton_detection_metrics_0.3_normal_dos_reconnaissance_loss50.csv,HDFL
ton,Star,0.3,10,1,1,1,1,0,0,hdfl_xgb_Star_topology_ton_detection_metrics_0.3_normal_exploits_loss0.csv,HDFL
ton,Star,0.3,10,1,1,1,1,0.1,0.1,hdfl_xgb_Star_topology_ton_detection_metrics_0.3_normal_exploits_loss10.csv,HDFL
ton,Star,0.3,10,1,1,1,1,0.3,0.3,hdfl_xgb_Star_topology_ton_detection_metrics_0.3_normal_exploits_loss30.csv,HDFL
ton,Star,0.3,10,0.999952284385065,0.998981151299032,1,0.9994903160040776,0.5,0.5,hdfl_xgb_Star_topology_ton_detection_metrics_0.3_normal_exploits_loss50.csv,HDFL
ton,Star,0.3,10,1,1,1,1,0,0,hdfl_xgb_Star_topology_ton_detection_metrics_0.3_normal_fuzzers_loss0.csv,HDFL
ton,Star,0.3,10,1,1,1,1,0.1,0.1,hdfl_xgb_Star_topology_ton_detection_metrics_0.3_normal_fuzzers_loss10.csv,HDFL
ton,Star,0.3,10,1,1,1,1,0.3,0.3,hdfl_xgb_Star_topology_ton_detection_metrics_0.3_normal_fuzzers_loss30.csv,HDFL
ton,Star,0.3,10,1,1,1,1,0.5,0.5,hdfl_xgb_Star_topology_ton_detection_metrics_0.3_normal_fuzzers_loss50.csv,HDFL
ton,Star,0.5,10,1,1,1,1,0,0,hdfl_xgb_Star_topology_ton_detection_metrics_0.5_normal_dos_reconnaissance_loss0.csv,HDFL
ton,Star,0.5,10,1,1,1,1,0.1,0.1,hdfl_xgb_Star_topology_ton_detection_metrics_0.5_normal_dos_reconnaissance_loss10.csv,HDFL
ton,Star,0.5,10,1,1,1,1,0.3,0.3,hdfl_xgb_Star_topology_ton_detection_metrics_0.5_normal_dos_reconnaissance_loss30.csv,HDFL
ton,Star,0.5,10,0.9991888345461052,0.9844142785319256,0.998470168281489,0.9913924050632912,0.5,0.5,hdfl_xgb_Star_topology_ton_detection_metrics_0.5_normal_dos_reconnaissance_loss50.csv,HDFL
ton,Star,0.5,10,0.9995705594655852,0.9909044972208186,1,0.9954314720812184,0,0,hdfl_xgb_Star_topology_ton_detection_metrics_0.5_normal_exploits_loss0.csv,HDFL
ton,Star,0.5,10,0.9994512704282476,0.988407258064516,1,0.994169835234474,0.1,0.1,hdfl_xgb_Star_topology_ton_detection_metrics_0.5_normal_exploits_loss10.csv,HDFL
ton,Star,0.5,10,0.9997375641178576,0.994421906693712,1,0.99720315280956,0.3,0.3,hdfl_xgb_Star_topology_ton_detection_metrics_0.5_normal_exploits_loss30.csv,HDFL
ton,Star,0.5,10,0.953906715972802,0.5037246339583868,1,0.6699692517936454,0.5,0.5,hdfl_xgb_Star_topology_ton_detection_metrics_0.5_normal_exploits_loss50.csv,HDFL
ton,Star,0.5,10,1,1,1,1,0,0,hdfl_xgb_Star_topology_ton_detection_metrics_0.5_normal_fuzzers_loss0.csv,HDFL
ton,Star,0.5,10,1,1,1,1,0.1,0.1,hdfl_xgb_Star_topology_ton_detection_metrics_0.5_normal_fuzzers_loss10.csv,HDFL
ton,Star,0.5,10,0.999952284385065,0.998981151299032,1,0.9994903160040776,0.3,0.3,hdfl_xgb_Star_topology_ton_detection_metrics_0.5_normal_fuzzers_loss30.csv,HDFL
ton,Star,0.5,10,1,1,1,1,0.5,0.5,hdfl_xgb_Star_topology_ton_detection_metrics_0.5_normal_fuzzers_loss50.csv,HDFL
ton,Star,1,10,1,1,1,1,0,0,hdfl_xgb_Star_topology_ton_detection_metrics_1.0_normal_dos_reconnaissance_loss0.csv,HDFL
ton,Star,1,10,1,1,1,1,0.1,0.1,hdfl_xgb_Star_topology_ton_detection_metrics_1.0_normal_dos_reconnaissance_loss10.csv,HDFL
ton,Star,1,10,1,1,1,1,0.3,0.3,hdfl_xgb_Star_topology_ton_detection_metrics_1.0_normal_dos_reconnaissance_loss30.csv,HDFL
ton,Star,1,10,1,1,1,1,0.5,0.5,hdfl_xgb_Star_topology_ton_detection_metrics_1.0_normal_dos_reconnaissance_loss50.csv,HDFL
ton,Star,1,10,1,1,1,1,0,0,hdfl_xgb_Star_topology_ton_detection_metrics_1.0_normal_exploits_loss0.csv,HDFL
ton,Star,1,10,1,1,1,1,0.1,0.1,hdfl_xgb_Star_topology_ton_detection_metrics_1.0_normal_exploits_loss10.csv,HDFL
